,,,,,Lane L1,,,,Lane L2,,,,Lane L3,,,,Lane L4,,,,Lane R1,,,,Lane R2,,,,Lane R3,,,,Lane R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH148N,256400,256500,100,SVUP,26.28029,76.23577,26.27940,76.23561,26.28019,76.23579,26.27930,76.23563,26.28024,76.23583,26.27935,76.23567,26.28030,76.23589,26.27941,76.23573,26.27910,76.23531,26.27999,76.23546,26.27902,76.23525,26.27991,76.23540,26.27884,76.23519,26.27973,76.23534,26.27908,76.23519,26.27997,76.23534,,2400,1695,1555,1438,1837,1179,2416,1141,1119,5,2.80,4.30,2.90,3.00,3.90,3.30,3.40,3.70,5,0.005,0.007,0.002,0.000,0.000,0.000,0.000,0.004,1,0.003,0.032,0.000,0.094,0.004,0.000,0.000,0.000
NH148N,256500,256600,100,Minor Bridge,26.27940,76.23561,26.27851,76.23546,26.27930,76.23563,26.27841,76.23548,26.27935,76.23567,26.27846,76.23552,26.27941,76.23573,26.27852,76.23558,26.27821,76.23516,26.27910,76.23531,26.27812,76.23510,26.27902,76.23525,26.27795,76.23504,26.27884,76.23519,26.27819,76.23504,26.27908,76.23519,,2400,1408,1300,1586,1703,1240,2181,1766,2124,5,2.50,4.90,3.00,3.90,3.70,3.00,3.30,3.10,5,0.007,0.746,0.006,0.004,0.001,0.001,0.001,0.001,1,0.000,0.007,0.000,0.025,0.000,0.007,0.000,0.010
NH148N,256600,256700,100,,26.27851,76.23546,26.27762,76.23531,26.27841,76.23548,26.27752,76.23534,26.27846,76.23552,26.27757,76.23538,26.27852,76.23558,26.27763,76.23544,26.27732,76.23501,26.27821,76.23516,26.27723,76.23496,26.27812,76.23510,26.27705,76.23490,26.27795,76.23504,26.27730,76.23490,26.27819,76.23504,,2400,977,867,1255,1285,963,2052,831,1270,5,3.20,4.30,3.10,4.10,4.40,3.10,3.80,3.70,5,0.009,0.011,0.000,0.003,0.001,0.001,0.001,0.006,1,0.000,0.024,0.000,0.009,0.010,0.009,0.000,0.000
NH148N,256700,256800,100,,26.27762,76.23531,26.27672,76.23518,26.27752,76.23534,26.27662,76.23520,26.27757,76.23538,26.27667,76.23524,26.27763,76.23544,26.27674,76.23530,26.27642,76.23488,26.27732,76.23501,26.27634,76.23483,26.27723,76.23496,26.27616,76.23477,26.27705,76.23490,26.27640,76.23476,26.27730,76.23490,,2400,1022,940,1096,1044,1014,1869,1096,1346,5,2.80,4.80,3.20,5.20,4.50,3.20,3.30,4.50,5,0.019,0.009,0.004,0.003,0.000,0.000,0.001,0.001,1,0.000,0.000,0.092,0.000,0.000,0.000,0.007,0.000
NH148N,256800,256900,100,Culvert,26.27672,76.23518,26.27583,76.23505,26.27662,76.23520,26.27573,76.23507,26.27667,76.23524,26.27578,76.23511,26.27674,76.23530,26.27584,76.23517,26.27553,76.23475,26.27642,76.23488,26.27544,76.23470,26.27634,76.23483,26.27527,76.23464,26.27616,76.23477,26.27551,76.23463,26.27640,76.23476,,2400,867,816,955,1111,1362,2736,1300,1217,5,2.50,4.90,3.60,4.50,4.40,3.20,3.20,4.50,5,0.006,0.005,0.002,0.014,0.000,0.001,0.000,0.001,1,0.000,0.000,0.061,0.000,0.000,0.015,0.000,0.007
NH148N,256900,257000,100,,26.27583,76.23505,26.27494,76.23492,26.27573,76.23507,26.27483,76.23495,26.27578,76.23511,26.27488,76.23499,26.27584,76.23517,26.27495,76.23505,26.27463,76.23463,26.27553,76.23475,26.27455,76.23458,26.27544,76.23470,26.27437,76.23453,26.27527,76.23464,26.27462,76.23452,26.27551,76.23463,,2400,911,845,955,1089,860,1462,970,1096,5,2.80,5.00,3.10,4.80,4.10,3.10,2.80,4.50,5,0.007,0.003,0.002,0.005,0.001,0.001,0.001,0.001,1,0.000,0.000,0.038,0.000,0.000,0.000,0.038,0.000
NH148N,257000,257100,100,,26.27494,76.23492,26.27404,76.23480,26.27483,76.23495,26.27394,76.23483,26.27488,76.23499,26.27399,76.23487,26.27495,76.23505,26.27405,76.23493,26.27374,76.23452,26.27463,76.23463,26.27365,76.23446,26.27455,76.23458,26.27348,76.23441,26.27437,76.23453,26.27372,76.23440,26.27462,76.23452,,2400,1209,1423,1331,1217,1369,2432,1555,1539,5,2.90,4.80,3.20,4.50,4.30,3.30,3.20,4.30,5,0.011,0.002,0.003,0.002,0.001,0.000,0.001,0.001,1,0.000,0.000,0.006,0.000,0.000,0.014,0.005,0.000
NH148N,257100,257200,100,,26.27404,76.23480,26.27314,76.23469,26.27394,76.23483,26.27304,76.23472,26.27399,76.23487,26.27309,76.23476,26.27405,76.23493,26.27316,76.23482,26.27284,76.23441,26.27374,76.23452,26.27276,76.23435,26.27365,76.23446,26.27258,76.23431,26.27348,76.23441,26.27282,76.23429,26.27372,76.23440,,2400,1285,1119,1240,1454,1438,2359,2084,1797,5,2.60,4.30,3.80,4.70,4.10,3.40,3.10,3.70,5,0.010,0.010,0.003,0.013,0.003,0.008,0.003,0.004,1,0.005,0.175,0.023,0.131,0.002,0.014,0.000,0.000
NH148N,257200,257300,100,Culvert,26.27314,76.23469,26.27225,76.23459,26.27304,76.23472,26.27214,76.23462,26.27309,76.23476,26.27219,76.23465,26.27316,76.23482,26.27226,76.23471,26.27194,76.23431,26.27284,76.23441,26.27186,76.23425,26.27276,76.23435,26.27168,76.23421,26.27258,76.23431,26.27193,76.23419,26.27282,76.23429,,2400,1385,1369,1679,1547,2084,2261,2237,2785,5,3.00,3.90,4.00,4.60,4.20,3.70,3.30,3.70,5,1.029,1.011,0.977,1.018,0.935,1.006,1.004,0.950,1,0.000,0.000,0.000,0.000,0.007,0.000,0.012,0.039
NH148N,257300,257400,100,,26.27225,76.23459,26.27135,76.23449,26.27214,76.23462,26.27124,76.23452,26.27219,76.23465,26.27130,76.23456,26.27226,76.23471,26.27136,76.23462,26.27104,76.23421,26.27194,76.23431,26.27096,76.23416,26.27186,76.23425,26.27079,76.23411,26.27168,76.23421,26.27103,76.23409,26.27193,76.23419,,2400,1377,1369,1408,1555,1408,2342,2579,1869,5,2.60,3.20,5.00,3.50,4.10,3.80,3.20,4.10,5,1.012,1.016,1.002,1.023,1.002,1.779,1.897,0.947,1,0.000,0.000,0.000,0.005,0.000,0.000,0.054,0.000
NH148N,257400,257500,100,,26.27135,76.23449,26.27045,76.23440,26.27124,76.23452,26.27035,76.23443,26.27130,76.23456,26.27040,76.23450,26.27136,76.23462,26.27047,76.23452,26.27014,76.23412,26.27104,76.23421,26.27006,76.23407,26.27096,76.23416,26.26989,76.23402,26.27079,76.23411,26.27013,76.23401,26.27103,76.23409,,2400,1734,1462,1617,1679,1255,2424,1339,1892,5,2.80,3.80,3.50,4.60,4.30,3.30,2.90,3.40,5,1.017,1.045,0.813,1.033,1.008,0.002,0.003,1.003,1,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000
NH148N,257500,257600,100,,26.27045,76.23440,26.26955,76.23431,26.27035,76.23443,26.26945,76.23434,26.27040,76.23450,26.26950,76.23438,26.27047,76.23452,26.26957,76.23444,26.26924,76.23404,26.27014,76.23412,26.26916,76.23399,26.27006,76.23407,26.26899,76.23395,26.26989,76.23402,26.26923,76.23392,26.27013,76.23401,,2400,1278,1029,1531,1531,1240,2229,1179,1278,5,2.40,4.50,4.40,4.70,4.20,3.20,3.00,3.50,5,0.012,0.011,0.008,0.014,0.003,0.002,0.003,0.004,1,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000
NH148N,257600,257700,100,,26.26955,76.23431,26.26866,76.23424,26.26945,76.23434,26.26855,76.23427,26.26950,76.23438,26.26860,76.23430,26.26957,76.23444,26.26867,76.23436,26.26834,76.23396,26.26924,76.23404,26.26826,76.23391,26.26916,76.23399,26.26809,76.23387,26.26899,76.23395,26.26833,76.23385,26.26923,76.23392,,2400,1044,882,860,963,1308,2653,1232,1293,5,2.50,4.20,4.70,5.00,4.40,3.30,3.10,3.10,5,0.004,0.010,0.004,0.003,0.003,0.001,0.000,0.004,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,257700,257800,100,,26.26866,76.23424,26.26776,76.23417,26.26855,76.23427,26.26765,76.23420,26.26860,76.23430,26.26770,76.23423,26.26867,76.23436,26.26777,76.23429,26.26744,76.23389,26.26834,76.23396,26.26736,76.23385,26.26826,76.23391,26.26719,76.23381,26.26809,76.23387,26.26743,76.23378,26.26833,76.23385,,2400,1089,1081,1134,1081,1074,2719,1438,1224,5,2.70,4.70,4.90,5.30,3.00,3.20,3.10,3.20,5,0.002,0.003,0.003,0.003,0.001,0.001,0.001,0.001,1,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.000
NH148N,257800,257900,100,LVUP,26.26776,76.23417,26.26686,76.23410,26.26765,76.23420,26.26675,76.23414,26.26770,76.23423,26.26680,76.23417,26.26777,76.23429,26.26687,76.23422,26.26654,76.23383,26.26744,76.23389,26.26646,76.23379,26.26736,76.23385,26.26629,76.23374,26.26719,76.23381,26.26653,76.23372,26.26743,76.23378,,2400,1385,1431,1485,1385,1308,2530,2020,1892,5,2.60,4.00,4.10,4.90,3.10,3.60,3.40,3.40,5,0.004,0.005,0.001,0.005,0.000,0.000,0.000,0.002,1,0.000,0.000,0.006,0.000,0.000,0.007,0.000,0.000
NH148N,257900,258000,100,,26.26686,76.23410,26.26596,76.23404,26.26675,76.23414,26.26585,76.23408,26.26680,76.23417,26.26590,76.23411,26.26687,76.23422,26.26597,76.23416,26.26564,76.23378,26.26654,76.23383,26.26556,76.23373,26.26646,76.23379,26.26539,76.23369,26.26629,76.23374,26.26563,76.23366,26.26653,76.23372,,2400,1774,1454,1300,1586,1462,2497,1633,1750,5,2.50,3.90,3.90,5.00,2.90,3.20,3.00,3.30,5,0.003,0.005,0.120,0.015,0.000,0.003,0.011,0.001,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,258000,258100,100,,26.26596,76.23404,26.26506,76.23399,26.26585,76.23408,26.26495,76.23403,26.26590,76.23411,26.26500,76.23406,26.26597,76.23416,26.26507,76.23412,26.26475,76.23373,26.26564,76.23378,26.26466,76.23368,26.26556,76.23373,26.26449,76.23364,26.26539,76.23369,26.26473,76.23361,26.26563,76.23366,,2400,1323,1323,1609,1617,948,2156,1392,1369,5,3.20,4.60,4.00,5.00,3.20,3.10,3.10,3.20,5,0.003,0.003,0.003,0.004,0.000,0.001,0.001,0.002,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000
NH148N,258100,258200,100,,26.26506,76.23399,26.26415,76.23395,26.26495,76.23403,26.26404,76.23398,26.26500,76.23406,26.26410,76.23402,26.26507,76.23412,26.26417,76.23407,26.26384,76.23369,26.26475,76.23373,26.26376,76.23364,26.26466,76.23368,26.26359,76.23360,26.26449,76.23364,26.26383,76.23357,26.26473,76.23361,,2400,948,1022,867,1059,852,1940,940,1081,5,2.80,4.50,4.80,4.90,3.10,3.00,3.00,3.80,5,0.009,0.007,0.010,0.024,0.001,0.001,0.002,0.001,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000
NH148N,258200,258300,100,,26.26415,76.23395,26.26325,76.23391,26.26404,76.23398,26.26314,76.23395,26.26410,76.23402,26.26320,76.23398,26.26417,76.23407,26.26327,76.23403,26.26294,76.23365,26.26384,76.23369,26.26286,76.23361,26.26376,76.23364,26.26269,76.23357,26.26359,76.23360,26.26293,76.23354,26.26383,76.23357,,2400,1052,1126,867,1164,802,2538,1172,1179,5,2.60,4.70,4.70,5.30,4.30,3.10,3.10,3.50,5,0.004,0.005,0.003,0.007,0.001,0.001,0.000,0.002,1,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000
NH148N,258300,258400,100,,26.26325,76.23391,26.26235,76.23388,26.26314,76.23395,26.26224,76.23392,26.26320,76.23398,26.26229,76.23395,26.26327,76.23403,26.26237,76.23400,26.26204,76.23362,26.26294,76.23365,26.26196,76.23358,26.26286,76.23361,26.26179,76.23354,26.26269,76.23357,26.26203,76.23351,26.26293,76.23354,,2400,874,1074,992,1172,977,1742,1141,1240,5,2.40,4.60,4.10,5.40,4.50,3.00,3.10,3.70,5,0.001,0.009,0.003,1.673,0.000,0.000,0.002,0.006,1,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000
NH148N,258400,258500,100,Culvert,26.26235,76.23388,26.26145,76.23385,26.26224,76.23392,26.26134,76.23390,26.26229,76.23395,26.26139,76.23392,26.26237,76.23400,26.26146,76.23398,26.26114,76.23360,26.26204,76.23362,26.26106,76.23355,26.26196,76.23358,26.26089,76.23352,26.26179,76.23354,26.26113,76.23348,26.26203,76.23351,,2400,948,1044,882,1224,1164,2108,1339,1415,5,2.30,4.80,3.20,5.50,4.00,3.30,3.00,4.30,5,0.005,0.004,0.001,0.012,0.000,0.001,0.000,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000
NH148N,258500,258600,100,,26.26145,76.23385,26.26055,76.23384,26.26134,76.23390,26.26043,76.23388,26.26139,76.23392,26.26049,76.23390,26.26146,76.23398,26.26056,76.23396,26.26024,76.23358,26.26114,76.23360,26.26016,76.23354,26.26106,76.23355,26.25999,76.23351,26.26089,76.23352,26.26023,76.23347,26.26113,76.23348,,2400,1000,823,838,1346,1029,1727,1392,1270,5,2.50,4.60,3.70,4.30,4.90,3.20,3.00,4.10,5,0.001,0.002,0.001,0.003,0.001,0.000,0.003,0.003,1,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000
NH148N,258600,258700,100,Culvert,26.26055,76.23384,26.25965,76.23382,26.26043,76.23388,26.25953,76.23386,26.26049,76.23390,26.25959,76.23389,26.26056,76.23396,26.25966,76.23395,26.25934,76.23357,26.26024,76.23358,26.25926,76.23353,26.26016,76.23354,26.25909,76.23350,26.25999,76.23351,26.25932,76.23346,26.26023,76.23347,,2400,1104,1022,963,1408,1081,1813,1339,1766,5,2.60,4.60,3.60,4.00,4.60,3.20,2.90,3.70,5,0.004,0.002,0.001,0.003,0.000,0.000,0.001,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000
NH148N,258700,258800,100,,26.25965,76.23382,26.25875,76.23382,26.25953,76.23386,26.25863,76.23386,26.25959,76.23389,26.25869,76.23389,26.25966,76.23395,26.25876,76.23394,26.25844,76.23357,26.25934,76.23357,26.25836,76.23353,26.25926,76.23353,26.25818,76.23350,26.25909,76.23350,26.25842,76.23346,26.25932,76.23346,,2400,852,963,926,1037,948,2269,1111,1255,5,2.50,4.10,5.10,4.40,3.50,3.00,3.00,3.30,5,0.002,0.002,0.000,0.001,0.001,0.000,0.027,0.002,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000
NH148N,258800,258900,100,,26.25875,76.23382,26.25784,76.23382,26.25863,76.23386,26.25773,76.23386,26.25869,76.23389,26.25779,76.23389,26.25876,76.23394,26.25786,76.23395,26.25753,76.23358,26.25844,76.23357,26.25745,76.23354,26.25836,76.23353,26.25728,76.23351,26.25818,76.23350,26.25752,76.23347,26.25842,76.23346,,2400,758,845,933,963,1385,2092,1423,1187,5,2.50,4.10,4.00,3.70,4.00,3.10,3.00,3.00,5,0.003,0.006,0.002,0.002,0.001,0.002,0.001,0.001,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,258900,259000,100,,26.25784,76.23382,26.25694,76.23383,26.25773,76.23386,26.25683,76.23388,26.25779,76.23389,26.25689,76.23390,26.25786,76.23395,26.25696,76.23395,26.25663,76.23359,26.25753,76.23358,26.25655,76.23355,26.25745,76.23354,26.25638,76.23352,26.25728,76.23351,26.25662,76.23348,26.25752,76.23347,,2400,889,874,1000,1029,1247,2084,1601,1096,5,3.20,4.40,3.20,3.70,3.40,3.40,2.90,3.20,5,0.004,0.006,0.002,0.003,0.001,0.002,0.000,0.001,1,0.000,0.000,0.000,0.000,0.004,0.011,0.000,0.000
NH148N,259000,259100,100,SVUP,26.25694,76.23383,26.25604,76.23385,26.25683,76.23388,26.25593,76.23389,26.25689,76.23390,26.25598,76.23392,26.25696,76.23395,26.25606,76.23397,26.25573,76.23361,26.25663,76.23359,26.25565,76.23357,26.25655,76.23355,26.25548,76.23354,26.25638,76.23352,26.25572,76.23349,26.25662,76.23348,,2400,1346,1727,1377,1415,1562,1924,2189,1980,5,3.20,3.80,4.30,4.70,3.90,3.30,3.40,4.10,5,0.003,0.002,0.001,0.002,0.001,0.001,0.000,0.003,1,0.000,0.000,0.000,0.000,0.087,0.364,0.012,0.000
NH148N,259100,259200,100,,26.25604,76.23385,26.25514,76.23387,26.25593,76.23389,26.25502,76.23391,26.25598,76.23392,26.25508,76.23394,26.25606,76.23397,26.25515,76.23399,26.25483,76.23363,26.25573,76.23361,26.25475,76.23359,26.25565,76.23357,26.25458,76.23356,26.25548,76.23354,26.25482,76.23352,26.25572,76.23349,,2400,1385,1790,1988,2253,1423,2140,1194,1074,5,2.70,3.50,4.60,5.10,4.20,3.20,3.20,3.20,5,0.002,0.003,0.000,0.000,0.001,0.001,0.003,0.001,1,0.015,0.000,0.000,0.000,0.134,0.000,0.011,0.000
NH148N,259200,259300,100,Minor Bridge,26.25514,76.23387,26.25424,76.23390,26.25502,76.23391,26.25412,76.23394,26.25508,76.23394,26.25418,76.23397,26.25515,76.23399,26.25425,76.23402,26.25392,76.23366,26.25483,76.23363,26.25385,76.23362,26.25475,76.23359,26.25368,76.23360,26.25458,76.23356,26.25391,76.23355,26.25482,76.23352,,2400,1037,926,1096,1187,1278,2473,1255,1285,5,2.60,4.00,3.60,5.10,3.80,3.10,3.00,3.30,5,0.000,0.008,0.000,0.003,0.001,0.001,0.001,0.005,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,259300,259400,100,,26.25424,76.23390,26.25334,76.23393,26.25412,76.23394,26.25322,76.23398,26.25418,76.23397,26.25328,76.23400,26.25425,76.23402,26.25335,76.23405,26.25302,76.23370,26.25392,76.23366,26.25295,76.23366,26.25385,76.23362,26.25278,76.23364,26.25368,76.23360,26.25301,76.23359,26.25391,76.23355,,2400,896,1164,1262,1485,1096,2860,1790,1278,5,2.70,4.40,2.90,3.80,4.30,3.00,3.00,3.40,5,0.003,0.005,0.000,0.005,0.001,0.001,0.001,0.004,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000
NH148N,259400,259500,100,,26.25334,76.23393,26.25244,76.23398,26.25322,76.23398,26.25232,76.23402,26.25328,76.23400,26.25238,76.23405,26.25335,76.23405,26.25245,76.23410,26.25212,76.23374,26.25302,76.23370,26.25204,76.23371,26.25295,76.23366,26.25188,76.23369,26.25278,76.23364,26.25211,76.23363,26.25301,76.23359,,2400,1126,1209,1586,1664,1202,2172,1293,1609,5,3.10,4.80,3.00,3.80,3.50,3.30,3.20,3.10,5,0.002,0.007,0.001,0.007,0.001,0.004,0.001,0.002,1,0.001,0.000,0.000,0.000,0.000,0.000,0.029,0.000
NH148N,259500,259600,100,,26.25244,76.23398,26.25154,76.23402,26.25232,76.23402,26.25142,76.23407,26.25238,76.23405,26.25148,76.23410,26.25245,76.23410,26.25155,76.23414,26.25121,76.23379,26.25212,76.23374,26.25113,76.23376,26.25204,76.23371,26.25097,76.23374,26.25188,76.23369,26.25120,76.23368,26.25211,76.23363,,2400,852,985,1119,1134,889,1877,1293,1331,5,3.10,5.40,3.10,3.70,3.10,3.10,3.20,3.30,5,0.002,0.008,0.001,0.004,0.001,0.001,0.001,0.003,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,259600,259700,100,SVUP,26.25154,76.23402,26.25064,76.23408,26.25142,76.23407,26.25052,76.23413,26.25148,76.23410,26.25057,76.23415,26.25155,76.23414,26.25065,76.23420,26.25031,76.23385,26.25121,76.23379,26.25023,76.23382,26.25113,76.23376,26.25007,76.23380,26.25097,76.23374,26.25030,76.23374,26.25120,76.23368,,2400,1156,1007,1323,1672,896,2628,1262,1454,5,3.40,4.70,3.50,3.80,4.00,3.30,3.00,3.90,5,0.003,0.007,0.003,0.003,0.001,0.000,0.000,0.003,1,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.000
NH148N,259700,259800,100,,26.25064,76.23408,26.24974,76.23414,26.25052,76.23413,26.24962,76.23419,26.25057,76.23415,26.24967,76.23421,26.25065,76.23420,26.24975,76.23426,26.24941,76.23392,26.25031,76.23385,26.24933,76.23388,26.25023,76.23382,26.24917,76.23386,26.25007,76.23380,26.24940,76.23381,26.25030,76.23374,,2400,955,904,1172,1454,852,1869,1285,1262,5,3.00,5.10,3.00,4.30,4.60,3.30,2.60,3.30,5,0.004,0.002,0.000,0.009,0.000,0.000,0.002,0.001,1,0.000,0.000,0.000,0.000,0.000,0.013,0.018,0.000
NH148N,259800,259900,100,,26.24974,76.23414,26.24884,76.23421,26.24962,76.23419,26.24872,76.23426,26.24967,76.23421,26.24877,76.23429,26.24975,76.23426,26.24886,76.23433,26.24851,76.23399,26.24941,76.23392,26.24843,76.23395,26.24933,76.23388,26.24827,76.23394,26.24917,76.23386,26.24850,76.23388,26.24940,76.23381,,2400,1255,1369,1346,1508,1609,2934,838,1255,5,3.60,5.20,2.80,3.70,3.10,3.20,2.70,3.00,5,0.002,0.003,0.001,0.011,0.002,0.000,0.003,0.001,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000
NH148N,259900,260000,100,,26.24884,76.23421,26.24793,76.23429,26.24872,76.23426,26.24781,76.23434,26.24877,76.23429,26.24787,76.23436,26.24886,76.23433,26.24795,76.23441,26.24761,76.23407,26.24851,76.23399,26.24753,76.23403,26.24843,76.23395,26.24737,76.23402,26.24827,76.23394,26.24760,76.23395,26.24850,76.23388,,2400,1240,1007,926,1007,1074,2407,1119,1446,5,3.50,5.00,3.10,4.20,3.60,3.30,2.00,3.50,5,0.003,0.008,0.001,0.001,0.000,0.000,0.001,0.001,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,260000,260100,100,SVUP,26.24793,76.23429,26.24703,76.23437,26.24781,76.23434,26.24691,76.23443,26.24787,76.23436,26.24697,76.23444,26.24795,76.23441,26.24705,76.23449,26.24671,76.23415,26.24761,76.23407,26.24664,76.23412,26.24753,76.23403,26.24648,76.23410,26.24737,76.23402,26.24670,76.23404,26.24760,76.23395,,2400,1438,1316,1547,1524,1423,2124,1022,1431,5,3.30,4.80,3.60,4.60,3.40,3.20,2.40,3.20,5,0.001,0.006,0.002,0.003,0.000,0.000,0.007,0.000,1,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000
NH148N,260100,260200,100,Culvert,26.24703,76.23437,26.24613,76.23446,26.24691,76.23443,26.24601,76.23451,26.24697,76.23444,26.24607,76.23453,26.24705,76.23449,26.24615,76.23458,26.24581,76.23424,26.24671,76.23415,26.24574,76.23421,26.24664,76.23412,26.24558,76.23420,26.24648,76.23410,26.24581,76.23413,26.24670,76.23404,,2400,926,940,933,1240,882,1570,948,1096,5,2.90,5.00,3.50,5.20,3.10,3.00,2.20,3.20,5,0.002,0.002,0.001,0.002,0.000,0.000,0.003,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,260200,260300,100,,26.24613,76.23446,26.24523,76.23455,26.24601,76.23451,26.24511,76.23461,26.24607,76.23453,26.24517,76.23463,26.24615,76.23458,26.24526,76.23467,26.24492,76.23433,26.24581,76.23424,26.24484,76.23430,26.24574,76.23421,26.24468,76.23429,26.24558,76.23420,26.24491,76.23423,26.24581,76.23413,,2400,1052,992,1224,1493,985,1924,1134,985,5,3.10,5.00,3.20,4.60,2.90,3.00,2.40,3.00,5,0.004,0.005,0.001,0.003,0.002,0.000,0.004,0.000,1,0.000,0.000,0.005,0.000,0.000,0.000,0.004,0.000
NH148N,260300,260400,100,,26.24523,76.23455,26.24434,76.23465,26.24511,76.23461,26.24422,76.23471,26.24517,76.23463,26.24427,76.23473,26.24526,76.23467,26.24436,76.23477,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,26.24378,76.23440,26.24468,76.23429,26.24401,76.23433,26.24491,76.23423,Under Maintenance R1 & R2,2400,1164,955,1081,1385,,,1392,2318,5,3.10,5.10,3.20,3.90,,,1.70,3.00,5,0.002,0.006,0.001,0.002,,,0.002,0.001,1,0.000,0.000,0.000,0.000,,,0.013,0.008
NH148N,260400,260500,100,LVUP,26.24434,76.23465,26.24344,76.23476,26.24422,76.23471,26.24332,76.23482,26.24427,76.23473,26.24337,76.23484,26.24436,76.23477,26.24346,76.23488,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,Under Maintenance,26.24288,76.23451,26.24378,76.23440,26.24312,76.23444,26.24401,76.23433,Under Maintenance R1 & R2,2400,1392,1377,1790,1837,,,963,1089,5,2.80,4.60,3.30,4.30,,,2.30,3.00,5,0.003,0.004,0.001,0.004,,,0.003,0.000,1,0.000,0.000,0.000,0.000,,,0.007,0.000
NH148N,260500,260600,100,,26.24344,76.23476,26.24254,76.23488,26.24332,76.23482,26.24242,76.23493,26.24337,76.23484,26.24248,76.23495,26.24346,76.23488,26.24257,76.23499,26.24223,76.23467,26.24313,76.23454,26.24215,76.23464,26.24305,76.23452,26.24199,76.23463,26.24288,76.23451,26.24222,76.23456,26.24312,76.23444,,2400,780,940,911,1209,1081,1797,1074,992,5,3.10,5.20,3.20,4.70,3.10,3.10,2.50,3.10,5,0.003,0.005,0.001,0.002,0.000,0.001,0.004,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,260600,260700,100,,26.24254,76.23488,26.24165,76.23499,26.24242,76.23493,26.24152,76.23505,26.24248,76.23495,26.24158,76.23507,26.24257,76.23499,26.24167,76.23511,26.24134,76.23478,26.24223,76.23467,26.24126,76.23475,26.24215,76.23464,26.24109,76.23474,26.24199,76.23463,26.24133,76.23467,26.24222,76.23456,,2400,904,1014,1194,1331,1194,2416,1217,1369,5,3.20,5.10,3.00,4.80,3.20,3.30,2.10,3.10,5,0.004,0.003,0.001,0.001,0.001,0.000,0.002,0.000,1,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000
NH148N,260700,260800,100,,26.24165,76.23499,26.24075,76.23511,26.24152,76.23505,26.24063,76.23517,26.24158,76.23507,26.24068,76.23519,26.24167,76.23511,26.24077,76.23523,26.24044,76.23490,26.24134,76.23478,26.24037,76.23487,26.24126,76.23475,26.24020,76.23486,26.24109,76.23474,26.24043,76.23479,26.24133,76.23467,,2400,1022,1104,1369,1516,1972,1885,1126,1633,5,2.60,5.20,3.30,4.20,2.90,3.00,1.90,3.00,5,0.002,0.005,0.001,0.003,0.003,0.001,0.006,0.000,1,0.000,0.000,0.008,0.000,0.011,0.000,0.007,0.000
NH148N,260800,260900,100,Culvert,26.24075,76.23511,26.23985,76.23522,26.24063,76.23517,26.23973,76.23528,26.24068,76.23519,26.23979,76.23530,26.24077,76.23523,26.23988,76.23534,26.23955,76.23501,26.24044,76.23490,26.23947,76.23498,26.24037,76.23487,26.23930,76.23497,26.24020,76.23486,26.23953,76.23490,26.24043,76.23479,,2400,889,911,1096,1400,882,1648,1029,1000,5,2.10,5.00,3.10,4.50,3.10,3.50,2.00,3.10,5,0.004,0.003,0.002,0.000,0.000,0.000,0.004,0.001,1,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.002
